"","LotFrontage","LotArea","MasVnrArea","GrLivArea","BedroomAbvGr","KitchenAbvGr","Fireplaces","GarageCars","WoodDeckSF","TotBathrooms","Age","HouseQC","TotalSqFeet","TotalPorchSF","PricePerSF"
"1421",4.51085950651685,9.36742958721896,6.04263283368238,7.25629723969068,3,0.693147180559945,1,2,0,2.5,38,6.8,7.50714107972761,5.66642668811243,4.6036305398025
"1422",3.98898404656427,8.30498958014036,0,6.97541392745595,2,0.693147180559945,1,2,0,2,33,6.6,7.26542972325395,5.39816270151775,4.50228696629819
"1423",3.63758615972639,8.39750834847026,5.14166355650266,6.74405918631135,1,0.693147180559945,0,2,4.94875989037817,2,5,7,7.3362856600213,0,4.49962132867795
"1424",4.18965474202643,9.88791695754517,0,7.69712131728263,4,0.693147180559945,1,2,6.3750248198281,2,40,7.8,7.69712131728263,5.46806014113513,4.835722841694
"1425",4.30406509320417,9.15946804160243,0,7.20414929203594,2,0.693147180559945,1,1,5.75890177387728,2,24,5.82857142857143,7.68524360797583,3.36729582998647,4.20777586952109
"1426",4.39444915467244,9.28005298438748,5.4971682252932,7.13329595489607,3,0.693147180559945,0,2,0,1,49,7.2,7.13329595489607,3.68887945411394,4.73986304442506
"1427",4.40671924726425,9.30063800995696,6.10702288774225,7.66293785046154,3,0.693147180559945,2,2,5.14749447681345,3.5,14,7.2,8.0481491016652,4.89034912822175,4.47351742417737
"1428",4.11087386417331,9.29935806829384,0,7.35179986905778,3,0.693147180559945,1,1,0,2.5,58,6.6,7.66809370908241,0,4.19692760406232
"1430",4.39444915467244,9.4372368721597,5.73979291217923,7.27309259599952,3,0.693147180559945,1,2,0,2,26,7.8,7.6586995582683,4.60517018598809,4.46998087046333
"1431",4.11087386417331,9.9956564400075,0,7.51697722460432,4,0.693147180559945,1,2,4.61512051684126,2.5,1,6.8,7.51697722460432,3.71357206670431,4.65906672663748
"1432",3.2188758248682,8.50289140670538,0,6.86589107488344,2,0.693147180559945,0,2,0,2,33,6.8,7.55851674304564,4.11087386417331,4.3310766502093
"1433",4.11087386417331,9.28739400141847,0,6.87626461189077,4,0.693147180559945,0,1,0,2,0,6.4,6.87626461189077,0,4.2140846653492
"1434",4.54329478227,9.23620303150191,5.76519110278484,7.49164547360513,3,0.693147180559945,1,2,0,3.5,8,6.6,7.49164547360513,0,4.65466163481219
"1435",4.39444915467244,9.76428295481558,0,7.02731451403978,3,0.693147180559945,1,2,5.69035945432406,3,29,6.4,7.63191651307125,3.73766961828337,4.36430259246989
"1437",4.11087386417331,9.10509096125709,0,6.76272950693188,3,0.693147180559945,0,2,0,1,36,6.4,7.3004728142678,0,4.41181500909229
"1438",4.57471097850338,9.42907421480169,6.05678401322862,7.56682847920833,2,0.693147180559945,1,3,0,3,0,7.8,8.09223940672421,5.91620206260743,4.80198484181049
"1439",4.51085950651685,8.91031577632602,0,7.12044437239249,2,0.693147180559945,0,2,0,2,14,7,7.51588908521513,5.75890177387728,4.41323392828545
"1440",4.39444915467244,9.35746643686648,4.57471097850338,7.45356187164337,3,0.693147180559945,1,2,0,2.5,28,7,7.67368812926773,5.72031177660741,4.52859046748808
"1441",4.38202663467388,9.35244738860101,0,7.84619881549743,3,0.693147180559945,1,2,6.06842558824411,2,14,6.42857142857143,7.98616486033273,0,4.18947428919244
"1442",4.26267987704132,8.39547743273214,4.99721227376411,6.74405918631135,1,0.693147180559945,1,2,5.01063529409626,2,4,7,7.34342622914737,0,4.58122890919725
"1443",4.45434729625351,9.30601412204446,5.08140436498446,7.60489448081162,3,0.693147180559945,1,3,5.12989871492307,3.5,1,8.2,7.92768504561578,3.97029191355212,4.72590540927038
"1444",3.95124371858143,9.08873755021693,0,6.8596149036542,2,0.693147180559945,1,1,0,1,59,6.8,6.8596149036542,4.93447393313069,4.85281776888222
"1445",4.15888308335967,9.04793908261736,4.67282883446191,7.26052259808985,3,0.693147180559945,0,2,5.26269018890489,2,3,7.2,7.26052259808985,4.11087386417331,4.84655423945987
"1446",4.26267987704132,9.03610602536485,0,6.81783057145415,3,0.693147180559945,0,1,0,2,41,6.6,7.454719949364,5.53338948872752,4.32672538008503
"1447",4.31748811353631,10.1713367472342,5.24702407216049,7.08086789669078,3,0.693147180559945,0,1,5.5683445037611,1,48,6.8,7.48549160803075,3.68887945411394,4.49600307076107
"1448",4.39444915467244,9.21044036697652,6.08449941307517,7.64539769942863,3,0.693147180559945,1,2,0,3.5,11,7.4,8.06148686687133,4.18965474202643,4.34034059415334
"1449",4.26267987704132,9.37313926228127,0,7.20563517641036,2,0.693147180559945,0,1,5.12989871492307,1.5,7,6.31428571428571,7.20563517641036,3.2188758248682,4.43330785618023
"1451",4.11087386417331,9.10509096125709,0,7.49164547360513,4,1.09861228866811,0,0,3.49650756146648,3,35,6.4,7.49164547360513,3.8286413964891,4.34241298718916
"1452",4.36944785246702,9.13378324925403,5.27299955856375,7.36454701425564,3,0.693147180559945,1,3,0,2,0,7.4,7.36454701425564,3.61091791264422,5.20911901639762
"1453",3.58351893845611,8.20958048347558,4.39444915467244,6.9782137426307,2,0.693147180559945,0,2,0,2,1,6.4,7.39018142822643,3.36729582998647,4.50602871072475
"1455",4.14313472639153,8.92279162396964,0,7.10824413973154,2,0.693147180559945,0,2,0,3,4,7.2,7.39756153552405,4.7361984483945,4.73994008173717
"1456",4.14313472639153,8.97689392766608,0,7.40731771046942,3,0.693147180559945,1,2,0,2.5,7,6.6,7.40731771046942,3.71357206670431,4.67519793973122
"1457",4.45434729625351,9.48615227185748,4.78749174278205,7.63723438878947,3,0.693147180559945,2,2,5.85793315448346,3,22,6.22857142857143,8.01532730902172,0,4.25417260862155
"1458",4.20469261939097,9.10974625674048,0,7.75833346749091,4,0.693147180559945,2,1,0,2,4,8.8,7.86940171257709,4.11087386417331,4.63387470002257
"1459",4.23410650459726,9.18173511496585,0,6.98378996525813,2,0.693147180559945,0,1,5.90536184805457,2,14,6.6,7.67647364638916,4.72738781871234,4.20350813393213
"1460",4.33073334028633,9.20412107216227,0,7.13648320859025,3,0.693147180559945,0,1,6.60258789218934,2.5,43,7,7.77359446736019,4.23410650459726,4.14438988405188
"1461",4.39444915467244,9.36074117264371,0,6.7990558620588,2,0.693147180559945,0,1,4.94875989037817,1,49,6.6,7.31920245876785,4.79579054559674,NA
"1462",4.40671924726425,9.56577454647878,4.69134788222914,7.1929342212158,3,0.693147180559945,0,1,5.97635090929793,1.5,52,6.8,7.72001794043224,3.61091791264422,NA
"1463",4.31748811353631,9.53466772862471,0,7.39633529380081,3,0.693147180559945,1,2,5.36129216570943,2.5,12,6.4,7.79193595693806,3.55534806148941,NA
"1464",4.36944785246702,9.20823816388431,3.04452243772342,7.38087903556412,3,0.693147180559945,1,2,5.88887795833288,2.5,12,6.8,7.69938940625674,3.61091791264422,NA
"1465",3.78418963391826,8.51839247199172,0,7.15539630189673,2,0.693147180559945,0,2,0,2,18,7.4,7.34213173058472,5.4249500174814,NA
"1466",4.33073334028633,9.21044036697652,0,7.4121603349452,3,0.693147180559945,1,2,5.06259503302697,2.5,16,6.6,7.4121603349452,4.44265125649032,NA
"1467",4.17438726989564,8.98481899587601,0,7.08002649992259,3,0.693147180559945,0,2,6.18208490671663,3,3,7.4,7.66058546170326,3.09104245335832,NA
"1468",4.15888308335967,9.03634406392822,0,7.2902928824466,3,0.693147180559945,1,2,0,2.5,12,6.6,7.2902928824466,4.33073334028633,NA
"1469",4.45434729625351,9.22788555119193,0,7.20191631753163,2,0.693147180559945,1,2,5.26269018890489,2.5,20,6.8,7.59034694560257,0,NA
"1470",4.26267987704132,9.03610602536485,0,6.78332520060396,2,0.693147180559945,0,2,5.48479693349065,2,40,6.2,7.4759059693674,0,NA
"1471",3.29583686600433,8.67573421954479,0,7.19893124068817,2,0.693147180559945,1,2,5.31811999384422,3,11,7.2,7.77863014732581,4.23410650459726,NA
"1472",3.09104245335832,7.42714413340862,6.22455842927536,6.89568269774787,2,0.693147180559945,0,1,5.62040086571715,1.5,39,6.6,7.04228617193974,0,NA
"1473",3.09104245335832,7.42714413340862,6.20050917404269,6.99668148817654,3,0.693147180559945,0,1,0,1.5,39,6.4,7.23921497377981,0,NA
"1474",3.2188758248682,7.73236922228439,0,7.2841348061952,3,0.693147180559945,1,2,5.15905529921453,2.5,35,6.8,7.58629630715272,0,NA
"1475",3.2188758248682,7.73236922228439,0,6.72982407048948,2,0.693147180559945,0,1,0,1,35,7,6.72982407048948,3.43398720448515,NA
"1476",4.63472898822964,9.46179923427044,5.09375020080676,7.755767170103,3,0.693147180559945,1,3,4.97673374242057,2.5,0,8,7.755767170103,4.89783979995091,NA
"1477",4.55387689160054,9.46374151045109,5.54907608489522,7.34277918933185,3,0.693147180559945,0,3,0,2,0,7.4,7.34277918933185,3.58351893845611,NA
"1478",4.51085950651685,9.35192673603805,6.42324696353352,7.43779512167193,3,0.693147180559945,1,3,5.26269018890489,2,5,7.6,7.50052948539529,4.31748811353631,NA
"1479",4.38202663467388,9.55555995306906,5.48479693349065,7.50823877467866,3,0.693147180559945,1,3,0,2,4,7.4,7.5234813125735,4.78749174278205,NA
"1480",4.70953020131233,9.56808474387294,6.99942246750796,7.89989532313973,3,0.693147180559945,2,3,5.39816270151775,3.5,6,8,8.31139827843664,5.01727983681492,NA
"1481",4.66343909411207,9.52156805800298,5.4510384535657,7.71912984090673,3,0.693147180559945,1,3,5.47646355193151,3.5,8,7.4,7.94767857130157,4.87519732320115,NA
"1482",3.73766961828337,8.87248718227804,5.18738580584075,7.22329567956231,2,0.693147180559945,1,2,4.79579054559674,2,4,7.4,7.24064969425547,3.91202300542815,NA
"1483",4.61512051684126,9.82525570426655,0,7.18916773842032,3,0.693147180559945,0,2,3.61091791264422,2,5,7,7.18916773842032,3.17805383034795,NA
"1484",3.78418963391826,8.07215530818825,2.70805020110221,7.04403289727469,2,0.693147180559945,0,2,4.61512051684126,2,4,7.2,7.05789793741186,4.76217393479776,NA
"1485",4.21950770517611,9.4955944993533,0,7.22620901010067,3,0.693147180559945,1,2,4.61512051684126,3.5,6,7.2,7.43897159239586,0,NA
"1486",4.15888308335967,9.05695606507683,0,7.45818615734049,3,0.693147180559945,1,2,4.97673374242057,2.5,6,7.2,7.45818615734049,3.89182029811063,NA
"1487",4.11087386417331,9.76617760157152,4.74493212836325,7.81439963380449,4,0.693147180559945,1,3,3.17805383034795,2.5,12,7.4,7.81439963380449,6.06145691892802,NA
"1488",4.30406509320417,9.10364563330522,5.4249500174814,7.37525577800975,2,0.693147180559945,1,3,4.97673374242057,2,4,7.4,7.37525577800975,0,NA
"1489",4.53259949315326,9.12869638293567,0,7.10578612948127,2,0.693147180559945,0,2,0,2,0,7.2,7.10578612948127,4.91998092582813,NA
"1490",4.44265125649032,9.25349564229011,0,7.29233717617388,2,0.693147180559945,1,2,0,3,5,7,7.9665866976384,5.76519110278484,NA
"1491",4.26267987704132,9.386056829718,4.81218435537242,7.41457288135059,3,0.693147180559945,0,2,4.97673374242057,2.5,6,7.2,7.41457288135059,4.23410650459726,NA
"1492",4.26267987704132,9.19023970026918,0,6.92067150424868,2,0.693147180559945,0,1,4.80402104473326,1,60,6,6.92067150424868,4.39444915467244,NA
"1494",4.45434729625351,9.4837206597171,6.22455842927536,7.7621706071382,4,0.693147180559945,1,3,3.49650756146648,3.5,17,7.4,8.18339736999843,4.87519732320115,NA
"1495",4.48863636973214,9.31784857969147,5.19849703126583,7.70796153183549,4,0.693147180559945,1,3,5.29330482472449,3.5,17,7.4,8.11820704940578,3.43398720448515,NA
"1496",3.25809653802148,8.48384321173468,0,7.30586003268401,2,0.693147180559945,1,2,5.12989871492307,3,5,7.2,7.93272102748195,3.93182563272433,NA
"1497",3.68887945411394,8.16507925880507,0,7.42714413340862,2,0.693147180559945,0,2,0,2.5,6,7.2,7.42714413340862,4.71849887129509,NA
"1498",3.43398720448515,8.07589363029886,4.79579054559674,7.09090982207998,2,0.693147180559945,0,2,0,2.5,6,7.2,7.3004728142678,5.15329159449778,NA
"1499",3.2188758248682,7.84188592898462,0,7.09090982207998,2,0.693147180559945,0,2,0,3.5,5,7.2,7.38461038317697,5.15329159449778,NA
"1500",3.2188758248682,7.84188592898462,5.37989735354046,7.12044437239249,2,0.693147180559945,0,2,0,3.5,5,7,7.38585107812521,5.11799381241676,NA
"1501",4.29728540621879,8.00001409367807,7.05617528410041,7.32184971378836,2,0.693147180559945,0,2,0,3.5,10,7,7.59034694560257,3.49650756146648,NA
"1502",4.29728540621879,7.7848892956551,0,6.98564181763921,2,0.693147180559945,0,2,0,2.5,7,7.2,7.18916773842032,3.93182563272433,NA
"1503",4.06044301054642,9.46141032593123,0,7.25770767716004,1,0.693147180559945,1,3,5.08140436498446,2.5,0,7.4,7.80425138352811,6.0330862217988,NA
"1504",4.23410650459726,8.90652891759452,0,7.52240023138712,3,0.693147180559945,1,2,5.63835466933375,3.5,10,7.4,7.75491027202143,5.22035582507832,NA
"1505",4.39444915467244,8.98732181285012,0,7.30854279753919,3,0.693147180559945,1,2,5.62762111369064,3,8,7.2,7.75190533307861,4.92725368515721,NA
"1506",4.39444915467244,9.25502688959859,4.79579054559674,7.51207124583547,4,0.693147180559945,0,2,0,3,43,6.8,7.75619534394812,4.34380542185368,NA
"1507",4.39444915467244,9.28656039788759,0,7.82244472948932,4,0.693147180559945,1,2,5.41610040220442,3.5,17,6.6,8.1978140322212,3.49650756146648,NA
"1508",4.39444915467244,9.84363138538276,0,7.54538974961182,3,0.693147180559945,1,2,0,3.5,32,6.6,7.87283617502572,4.24849524204936,NA
"1509",4.39444915467244,9.16962253869762,0,7.40610338123702,4,0.693147180559945,0,2,0,2,39,6.8,7.58832367733522,4.36944785246702,NA
"1510",4.39444915467244,9.16962253869762,5.15329159449778,7.11720550316434,3,0.693147180559945,0,2,0,2.5,44,6.4,7.56579328242851,5.41610040220442,NA
"1511",4.51085950651685,9.20039104112251,0,7.09837563859079,3,0.693147180559945,0,2,0,2,44,6.4,7.72709448477984,4.79579054559674,NA
"1512",4.48863636973214,9.17792048072007,5.59471137960184,7.32052696227274,3,0.693147180559945,0,2,0,3,43,6.6,7.83241092718792,5.50125821054473,NA
"1515",4.23410650459726,9.18245516848665,5.5834963087817,7.8087293067444,3,0.693147180559945,2,2,0,2,8,6.91428571428571,8.04942705711069,0,NA
"1516",4.79579054559674,9.76198159024195,5.83188247728352,7.350516171834,3,0.693147180559945,1,2,0,2,60,7.2,7.52671756135271,5.01727983681492,NA
"1517",4.33073334028633,9.33970057728189,5.37989735354046,7.02908756414966,2,0.693147180559945,1,1,5.47646355193151,2,2,7.2,7.63675211243578,0,NA
"1518",4.26267987704132,9.02014792080166,0,7.38087903556412,4,1.09861228866811,0,2,3.76120011569356,2,52,6.4,7.38087903556412,0,NA
"1519",4.26267987704132,9.01164550106428,6.22851100359118,7.3004728142678,3,0.693147180559945,0,2,5.53338948872752,3,1,7.2,7.88945914940452,4.30406509320417,NA
"1520",4.30406509320417,8.99355158629998,5.01727983681492,7.04228617193974,3,0.693147180559945,0,1,0,2,51,6.4,7.67878899819915,0,NA
"1521",4.47733681447821,9.28042597954287,4.52178857704904,7.09589322109753,3,0.693147180559945,0,1,0,1,51,6.4,7.66996199547358,3.09104245335832,NA
"1522",4.39444915467244,9.21363493892561,6.07073772800249,7.36581283720947,3,0.693147180559945,2,2,0,2.5,51,6.6,7.74716496652033,5.24174701505964,NA
"1523",4.11087386417331,9.03396112463786,0,7.19893124068817,3,0.693147180559945,0,1,0,1,54,6.2,7.19893124068817,0,NA
"1524",4.11087386417331,9.30118605527576,0,6.97073007814353,2,0.693147180559945,0,1,0,1.5,58,6.8,7.24708058458576,0,NA
"1525",4.78749174278205,9.29615102838929,0,6.880384082186,3,0.693147180559945,0,1,0,1,55,7,7.39079852173568,5.32787616878958,NA
"1527",4.18965474202643,8.97449144816442,0,6.89365635460264,2,0.693147180559945,0,2,0,1.5,16,6.6,6.89365635460264,0,NA
"1528",4.11087386417331,8.99528899055931,0,7.11069612297883,3,0.693147180559945,0,1,6.0282785202307,2,6,7.2,7.539027055824,0,NA
"1529",4.40671924726425,8.94062918484564,0,7.06987412845857,3,0.693147180559945,0,2,0,1.5,50,6.6,7.65633716643018,0,NA
"1530",4.39444915467244,9.18615013317497,5.3890717298165,7.24136628332232,2,0.693147180559945,1,2,6.48920493132532,2,26,6.42857142857143,7.77317368048254,5.86929691313377,NA
"1532",4.04305126783455,8.40871671508015,0,6.84268328223842,2,0.693147180559945,1,0,3.95124371858143,2,60,6.8,7.32383056620232,4.91265488573605,NA
"1533",4.24849524204936,8.66664714458457,0,7.20637729147225,3,0.693147180559945,0,2,0,2.5,53,6.8,7.8991534833431,0,NA
"1534",3.93182563272433,8.8394216076206,0,7.13249755166004,3,0.693147180559945,0,1,0,1,10,7,7.13249755166004,0,NA
"1535",4.24849524204936,9.38025190869346,0,7.39878627541995,3,0.693147180559945,1,1,0,1,1,7.2,7.78904040165748,5.4249500174814,NA
"1536",4.11087386417331,9.01675562290352,0,7.1276936993474,3,0.693147180559945,0,1,0,1,48,6.6,7.25981961036319,5.81413053182507,NA
"1539",3.93182563272433,9.10509096125709,0,7.72709448477984,3,0.693147180559945,0,2,0,3,8,8.6,7.72709448477984,4.69134788222914,NA
"1541",4.11087386417331,9.26492324974647,0,7.29369772060144,2,0.693147180559945,0,2,0,1.5,16,6.42857142857143,7.46965417293213,0,NA
"1542",3.98898404656427,8.67094379122216,0,7.38585107812521,3,0.693147180559945,0,1,0,1.5,13,7,7.78364059622125,0,NA
"1543",3.95124371858143,8.96110948589866,0,7.63482067774554,3,0.693147180559945,1,1,0,1.5,5,7.2,7.84109976542212,4.11087386417331,NA
"1544",3.93182563272433,8.5173931714189,0,6.64118216974059,2,0.693147180559945,0,1,4.91265488573605,2,60,6.6,6.86066367144829,3.73766961828337,NA
"1546",3.93182563272433,8.69968140098951,0,7.08757370555797,3,0.693147180559945,2,2,0,2,60,7.2,7.2868764117507,0,NA
"1547",3.98898404656427,8.7579408766788,5.70711026474888,7.28207365809346,3,0.693147180559945,2,1,0,1.5,60,6.31428571428571,7.58731050602262,5.21493575760899,NA
"1548",3.93182563272433,8.69968140098951,0,7.25629723969068,3,0.693147180559945,0,1,5.40267738187228,1.5,60,7,7.44833386089748,3.89182029811063,NA
"1549",3.97029191355212,8.73889570493404,0,6.94793706861497,2,0.693147180559945,0,2,5.7268477475872,1,30,6.8,7.18311170174328,3.49650756146648,NA
"1550",3.97029191355212,8.73889570493404,0,7.3375877435386,4,0.693147180559945,1,2,0,2,60,6.4,7.59337419312129,2.39789527279837,NA
"1551",3.95124371858143,8.71948076085107,0,6.97447891102505,2,0.693147180559945,1,1,0,2,60,6.6,7.61529833982581,4.85981240436167,NA
"1552",4.06044301054642,8.99900186611174,0,7.58222919427646,4,0.693147180559945,1,2,5.08140436498446,1.5,60,5.8,7.58222919427646,5.89989735358249,NA
"1553",4.11087386417331,9.46506010672514,0,7.35308192051543,3,0.693147180559945,0,0,5.84354441703136,1.5,1,8,7.35308192051543,5.12989871492307,NA
"1554",3.97029191355212,8.02910705461974,0,7.18916773842032,3,0.693147180559945,0,1,0,1.5,17,7.6,7.18916773842032,4.72738781871234,NA
"1555",4.61512051684126,9.63325239368807,4.51085950651685,7.42416528104203,3,0.693147180559945,2,1,0,2,51,6.4,7.80057265467065,4.89034912822175,NA
"1556",4.29045944114839,9.27171765165109,0,7.11069612297883,3,0.693147180559945,0,1,0,1.5,60,5.14285714285714,7.11069612297883,5.51745289646471,NA
"1557",4.11087386417331,9.20039104112251,0,7.23921497377981,3,0.693147180559945,0,0,0,2,60,5.4,7.79110951061003,5.12989871492307,NA
"1558",4.18965474202643,8.69984802600031,0,6.82437367004309,3,0.693147180559945,0,1,0,1,60,6.6,7.1608459066643,3.8286413964891,NA
"1560",4.11087386417331,8.70764824810691,0,7.42714413340862,2,1.09861228866811,1,2,4.04305126783455,3,60,7.2,7.79028238070348,4.97673374242057,NA
"1561",4.29045944114839,9.28489110324048,4.29045944114839,7.5137092478397,4,1.09861228866811,0,0,0,4,43,5,7.83873755959928,4.07753744390572,NA
"1562",4.18965474202643,8.96200720958831,3.87120101090789,6.7945865808765,3,0.693147180559945,0,1,0,2,2,6.8,7.38212436573751,0,NA
"1563",4.18965474202643,8.96610085736724,0,6.76272950693188,2,0.693147180559945,0,1,5.4249500174814,2,42,6.4,7.40245152081824,0,NA
"1564",4.29045944114839,8.9126079636709,0,7.22548147278229,3,0.693147180559945,2,2,0,2,32,6.4,7.8984110928116,0,NA
"1565",4.46590811865458,9.32616593748177,0,7.27309259599952,4,0.693147180559945,2,2,5.26269018890489,1.5,42,6.8,7.67832635650689,3.66356164612965,NA
