"","LotFrontage","LotArea","Street","LotShape","LandSlope","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","MiscVal","YrSold","SalePrice"
"1591",64,6410,1,4,2,4,5,1958,1958,0,3,3,3,3,1,1,0,1,0,960,960,5,1,960,0,0,960,0,0,1,0,3,1,3,5,7,0,0,1958,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2010,NA
"1592",67,4853,1,4,2,5,6,1924,1999,203,3,3,3,3,2,3,133,1,0,974,1107,2,0,1296,0,0,1296,0,0,2,0,2,1,2,5,7,1,4,1979,1,1,260,3,3,2,0,0,36,0,0,0,0,0,2010,NA
"1593",60,7890,1,4,2,6,6,1939,1950,0,3,3,3,3,1,3,238,1,0,618,856,3,1,856,0,0,856,1,0,1,0,2,1,3,4,7,1,4,1939,1,2,399,3,3,2,0,0,0,0,166,0,0,0,2010,NA
"1594",60,7200,1,4,2,4,6,1967,1967,0,3,3,0,0,0,0,0,0,0,0,0,3,1,862,1788,0,2650,0,0,3,0,6,2,3,10,6,0,0,1967,0,0,0,0,0,2,0,0,0,0,0,0,0,500,2010,NA
"1595",51,9839,1,4,2,5,2,1931,1950,0,3,3,3,2,1,1,0,1,0,894,894,5,1,894,772,0,1666,1,0,1,0,3,1,3,7,7,1,4,1931,0,0,0,0,0,0,0,156,0,0,0,0,0,0,2010,NA
"1596",78,10452,1,3,2,7,6,1941,1985,371,4,4,4,3,1,5,426,4,252,850,1528,5,1,1225,908,0,2133,1,0,1,1,4,1,3,8,7,2,3,1941,1,1,312,3,3,2,0,0,86,0,0,0,0,0,2010,NA
"1597",78,15600,1,4,2,5,6,1950,1991,430,3,4,3,3,1,5,375,1,0,657,1032,5,1,1102,1075,0,2177,0,0,2,1,5,2,3,11,7,0,0,1950,1,2,484,3,3,2,0,0,0,0,0,0,0,0,2010,NA
"1598",85,19645,1,3,2,7,6,1994,2007,44,3,3,4,3,1,6,343,1,0,80,423,5,1,896,756,0,1652,1,0,2,1,3,1,4,6,7,0,0,1994,2,2,473,3,3,2,0,0,0,0,0,0,0,0,2010,NA
"1599",35,3907,1,3,1,8,6,1989,1989,0,4,3,4,3,4,6,747,1,0,235,982,4,1,1034,0,0,1034,1,0,1,0,1,1,4,4,7,1,3,1989,3,2,598,3,3,2,141,36,0,0,0,0,0,0,2010,NA
"1600",35,3907,1,3,1,8,5,1989,1989,0,4,3,4,3,3,6,76,1,0,1115,1191,4,1,1191,0,0,1191,0,0,2,0,2,1,4,5,7,1,3,1989,1,2,531,3,3,2,112,81,0,0,0,0,0,0,2010,NA
"1601",58,8154,1,4,2,2,5,1941,1950,0,3,3,3,3,1,4,480,1,0,0,480,3,1,540,0,0,540,0,0,1,0,1,1,3,4,7,0,0,1951,1,1,200,2,2,0,0,0,0,0,0,0,0,0,2010,NA
"1602",50,9140,1,4,2,6,5,1921,1975,0,3,3,3,3,2,4,308,1,0,321,629,2,1,727,380,0,1107,0,0,1,0,2,1,3,5,7,0,0,1950,1,1,625,3,3,2,0,56,0,0,200,0,0,0,2010,NA
"1603",66,8712,0,4,2,4,7,1896,1950,0,2,2,3,3,1,1,0,1,0,756,756,4,1,952,0,0,952,0,0,1,0,3,1,3,5,7,0,0,1896,2,1,330,3,3,0,0,0,265,0,0,0,0,0,2010,NA
"1604",44,3811,1,3,1,8,5,2004,2005,186,4,3,5,3,4,6,1373,1,0,221,1594,5,1,1646,0,0,1646,1,1,2,0,2,1,4,5,7,1,4,2004,3,2,525,3,3,2,128,53,0,0,155,0,0,0,2010,NA
"1605",85,11050,1,4,2,8,5,1998,1999,0,4,3,4,3,1,6,615,1,0,434,1049,5,1,1036,880,0,1916,1,0,2,1,3,1,4,8,7,1,3,1998,1,3,741,3,3,2,0,70,0,0,0,0,0,0,2010,NA
"1606",74,9620,1,4,2,6,7,1977,1977,0,3,3,3,3,1,5,679,1,0,564,1243,3,1,1285,0,0,1285,0,1,2,0,3,1,4,6,7,1,2,1977,1,2,473,3,3,2,375,26,0,0,0,0,0,80,2010,NA
"1607",74,12760,1,3,2,6,5,1976,1976,0,3,3,3,3,1,1,0,1,0,1958,1958,3,1,2048,0,0,2048,0,0,3,0,5,2,3,9,7,0,0,1976,1,2,776,3,3,2,0,0,0,0,0,0,0,0,2010,NA
"1608",88,11896,1,3,2,7,5,2008,2008,60,4,3,4,3,1,6,78,1,0,1258,1336,5,1,1346,0,0,1346,1,0,2,0,3,1,4,6,7,1,3,2008,3,3,660,3,3,2,100,48,0,0,0,0,0,0,2010,NA
"1609",73,9803,1,4,2,7,5,2009,2010,0,4,3,4,3,1,1,0,1,0,1214,1214,5,1,1214,0,0,1214,0,0,2,0,2,1,4,6,7,0,0,2010,2,2,520,3,3,2,0,25,0,0,0,0,0,0,2010,NA
"1610",73,9802,1,4,2,5,5,2006,2007,0,3,3,4,3,1,1,0,1,0,384,384,4,1,744,700,0,1444,0,0,2,1,3,1,3,7,7,0,0,2007,3,2,400,3,3,2,100,0,0,0,0,0,0,0,2010,NA
"1611",85,15300,1,4,2,5,5,1965,1977,0,3,3,3,3,1,3,42,1,0,1026,1068,3,1,1264,0,0,1264,1,0,1,0,2,1,3,7,7,1,3,1965,1,2,528,3,3,2,0,0,0,0,0,0,0,0,2010,NA
"1612",93,10114,1,4,2,5,5,2004,2005,0,3,3,5,3,3,1,0,1,0,1430,1430,5,1,1430,0,0,1430,0,0,2,0,3,1,4,7,7,0,0,2004,2,2,624,3,3,2,0,0,0,0,0,0,0,0,2010,NA
"1613",74,11875,1,4,2,5,5,1999,1999,0,3,3,4,3,1,1,0,1,0,1344,1344,5,1,1344,0,0,1344,0,0,2,0,3,1,3,7,7,1,4,2001,1,2,686,3,3,2,328,0,0,0,0,0,0,0,2010,NA
"1614",31,2394,1,4,1,5,6,1973,1973,0,3,3,4,3,4,6,915,1,0,30,945,5,1,945,0,0,945,1,1,1,0,2,1,3,5,7,1,1,1973,2,1,253,3,3,2,174,0,56,0,108,0,0,0,2010,NA
"1615",21,1476,1,4,2,4,7,1970,1970,0,3,3,3,3,1,6,176,1,0,370,546,5,1,546,546,0,1092,0,0,1,1,3,1,3,5,7,0,0,1970,0,0,0,0,0,2,200,26,0,0,0,0,0,0,2010,NA
"1616",21,1900,1,4,2,4,4,1970,1970,0,3,3,3,3,1,1,0,1,0,546,546,5,1,546,546,0,1092,0,0,1,1,3,1,3,5,7,0,0,1970,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2010,NA
"1617",21,1890,1,4,2,4,6,1972,1972,0,3,3,3,3,1,3,294,1,0,252,546,3,1,546,546,0,1092,0,0,1,1,3,1,3,5,7,0,0,1972,1,1,286,3,3,2,0,0,64,0,0,0,0,0,2010,NA
"1618",50,6953,1,4,2,5,7,1971,2004,0,3,4,3,3,1,5,469,1,0,395,864,5,1,874,0,0,874,0,0,1,0,3,1,3,5,7,0,0,1971,1,1,352,3,3,2,0,0,0,0,0,0,0,0,2010,NA
"1619",76,12887,1,4,2,5,7,1984,1984,0,3,3,4,3,2,3,207,6,590,36,833,3,1,833,0,0,833,1,0,1,0,2,1,4,5,7,0,0,1984,1,2,495,3,3,2,431,0,0,0,0,0,0,0,2010,NA
"1620",70,7700,1,4,2,5,2,1985,1986,0,3,1,3,3,1,1,0,1,0,1216,1216,4,1,1216,1216,0,2432,0,0,4,2,4,2,3,10,7,0,0,1985,1,2,616,3,2,2,200,0,0,0,0,0,0,600,2010,NA
"1621",63,10475,1,4,2,5,5,1991,1991,0,3,3,4,3,1,3,458,1,0,166,624,4,1,624,650,0,1274,0,0,1,1,3,1,3,6,7,0,0,1993,1,2,576,3,3,2,22,0,0,0,0,0,0,0,2010,NA
"1622",68,10544,1,3,1,5,5,1969,1969,0,3,3,3,3,3,4,476,1,0,388,864,3,1,864,615,0,1479,0,0,2,0,5,1,3,8,7,0,0,1969,3,1,275,3,3,2,287,0,280,0,0,0,0,0,2010,NA
"1623",76,9892,1,4,1,8,5,1994,1995,0,4,4,4,4,4,6,1341,2,284,54,1679,5,1,1803,0,0,1803,1,1,2,1,3,1,4,6,7,2,3,1994,1,2,482,3,3,2,129,64,222,0,0,0,0,0,2010,NA
"1624",74,12961,1,4,2,6,5,1993,1994,0,4,4,4,3,2,6,944,1,0,208,1152,5,1,1152,645,0,1797,1,0,2,1,3,1,4,7,7,1,2,1993,3,2,616,3,3,2,162,312,0,0,0,0,0,0,2010,NA
"1625",74,13008,1,3,2,6,5,1956,1956,0,3,3,2,2,1,3,564,1,0,318,882,3,1,882,0,0,882,0,0,1,0,2,1,3,5,7,0,0,1956,1,1,502,3,3,2,0,0,0,0,0,0,0,0,2009,NA
"1626",85,10200,1,4,2,6,5,1974,1974,440,3,3,3,3,1,2,844,1,0,590,1434,3,1,1434,0,0,1434,1,0,2,0,4,1,3,7,7,1,4,1974,2,2,528,3,3,2,80,21,0,0,0,0,0,0,2009,NA
"1627",88,10179,1,3,2,6,5,1997,1997,0,3,3,4,3,1,5,847,1,0,98,945,5,1,945,663,0,1608,0,0,2,1,3,1,3,7,7,1,3,1997,3,2,470,3,3,2,252,30,0,0,0,0,0,0,2009,NA
"1628",64,11792,1,3,2,8,5,2003,2003,188,4,3,4,3,4,6,850,1,0,158,1008,5,1,1008,1275,0,2283,0,0,2,1,4,1,4,9,7,1,4,2003,3,3,632,3,3,2,120,46,0,0,0,0,0,0,2009,NA
"1629",60,8400,1,4,2,7,5,1996,1997,32,3,3,4,3,1,6,284,1,0,100,384,4,1,958,670,0,1628,0,0,2,1,3,1,3,7,7,1,3,1996,3,2,390,3,3,2,48,72,0,0,0,0,0,490,2009,NA
"1630",28,7296,1,3,2,8,5,2004,2005,0,4,3,5,3,3,6,1965,1,0,243,2208,5,1,2522,0,0,2522,1,0,2,0,1,1,4,8,7,1,4,2004,3,2,564,3,3,2,182,57,0,0,0,0,0,0,2009,NA
"1631",61,7380,1,3,2,8,5,1998,1998,0,3,3,4,3,3,6,341,1,0,1077,1418,5,1,1478,0,0,1478,1,0,2,0,2,1,3,5,7,0,0,1998,3,2,495,3,3,2,168,43,0,0,0,0,0,0,2009,NA
"1632",57,8013,1,3,2,8,5,1995,1996,0,4,3,4,3,1,6,741,1,0,846,1587,5,1,1734,0,0,1734,1,0,2,0,2,1,4,6,7,0,0,1995,2,2,528,3,3,2,52,50,0,0,0,0,0,0,2009,NA
"1633",57,8923,1,3,2,7,5,1998,1998,0,4,3,4,3,1,6,189,1,0,195,384,4,1,751,631,0,1382,0,0,2,1,3,1,3,7,7,1,3,1998,3,2,396,3,3,2,256,0,0,0,0,0,0,0,2009,NA
"1634",60,7500,1,4,2,6,5,1998,1999,0,4,3,4,3,1,6,476,1,0,476,952,4,1,952,684,0,1636,1,0,2,1,3,1,3,7,7,1,3,1998,3,2,440,3,3,2,0,84,0,0,0,0,0,0,2009,NA
"1635",64,8803,1,3,2,6,5,1994,1995,0,3,3,4,3,1,6,600,1,0,107,707,4,1,707,809,0,1516,1,0,2,1,3,1,4,7,7,1,3,1994,3,2,409,3,3,2,0,46,0,0,0,0,0,0,2009,NA
"1636",58,7250,1,4,2,6,5,1993,1993,45,3,3,4,3,1,1,0,1,0,1181,1181,5,1,1190,0,0,1190,0,0,2,0,3,1,4,6,7,1,3,1993,1,2,430,3,3,2,0,21,0,0,0,0,0,0,2009,NA
"1637",85,11900,1,4,2,5,6,1977,1977,157,3,3,4,3,1,5,400,1,0,722,1122,5,1,946,988,0,1934,1,0,2,1,3,1,3,6,7,1,3,1977,1,2,567,3,3,1,0,176,0,0,200,0,0,0,2009,NA
"1638",80,13250,1,3,2,7,6,1978,1978,256,3,3,4,3,1,1,0,1,0,832,832,3,1,1154,896,0,2050,0,0,2,1,4,1,4,8,7,1,3,1978,2,2,529,3,3,2,192,192,0,0,0,0,0,0,2009,NA
"1639",80,10928,1,4,2,6,6,1978,1986,101,3,3,3,3,1,2,363,1,0,1064,1427,3,1,1671,0,0,1671,0,0,2,0,3,1,3,7,7,1,3,1978,2,2,484,3,3,2,252,55,0,0,0,0,0,0,2009,NA
"1640",80,12388,1,3,2,7,7,1980,1991,229,3,3,4,3,1,5,602,1,0,441,1043,3,1,1539,1134,0,2673,0,0,2,1,4,1,4,9,7,1,3,1980,2,2,441,3,3,2,178,84,0,0,0,0,0,0,2009,NA
"1641",80,11088,1,4,2,6,5,1978,1998,144,3,3,3,3,1,5,832,1,0,308,1140,4,1,1707,0,0,1707,0,0,2,0,3,1,3,7,7,1,3,1978,3,2,479,3,3,2,0,0,0,0,0,0,0,0,2009,NA
"1642",70,7000,1,4,2,7,5,2003,2003,0,4,3,4,3,2,6,622,1,0,304,926,5,1,1016,868,0,1884,1,0,2,1,3,1,5,7,7,1,5,2003,2,2,581,3,3,2,0,35,0,0,0,0,0,0,2009,NA
"1643",72,7500,1,4,2,8,5,2000,2001,0,4,3,4,3,1,1,0,1,0,1058,1058,5,1,1058,816,0,1874,0,0,2,1,3,1,4,7,7,1,3,2000,3,2,588,3,3,2,0,134,0,0,0,0,0,0,2009,NA
"1644",72,8470,1,4,2,8,5,2002,2002,0,4,3,4,3,1,6,225,5,276,471,972,5,1,972,839,0,1811,0,0,2,1,3,1,4,7,7,1,4,2002,2,2,565,3,3,2,225,48,0,0,0,0,0,0,2009,NA
"1645",80,9373,1,3,2,5,7,1975,1975,161,3,3,4,3,3,5,1333,2,168,120,1621,3,1,1621,0,0,1621,1,0,2,0,3,1,3,7,7,2,2,1975,2,2,478,3,3,2,0,0,0,0,490,0,0,0,2009,NA
"1646",78,10140,1,4,2,6,6,1974,1974,196,3,3,3,3,1,5,888,1,0,228,1116,5,1,1116,0,0,1116,1,0,2,0,3,1,3,6,7,1,3,1974,2,2,528,3,3,2,0,0,0,0,0,0,0,0,2009,NA
"1647",85,11050,1,3,2,7,5,1975,1975,0,3,3,3,3,1,5,636,1,0,540,1176,2,1,1193,0,0,1193,0,0,2,0,3,1,3,5,7,1,3,1975,1,2,506,3,3,2,40,0,0,0,0,0,0,0,2009,NA
"1648",73,7830,1,3,2,5,5,1970,1970,0,3,3,3,3,1,1,0,1,0,1180,1180,3,1,1180,0,0,1180,0,0,1,1,2,1,3,6,7,0,0,1970,2,2,477,3,3,2,0,45,0,0,0,0,0,0,2009,NA
"1649",73,8510,1,3,2,5,7,1971,1971,178,3,3,4,3,1,5,500,1,0,543,1043,5,1,1050,0,0,1050,1,0,1,1,3,1,3,6,7,0,0,1971,1,1,336,3,3,2,0,0,0,0,0,0,0,0,2009,NA
"1650",60,7038,1,4,2,4,6,1970,1970,0,3,3,3,3,1,5,726,1,0,138,864,3,1,864,0,0,864,1,0,1,0,3,1,3,5,7,0,0,2001,1,2,576,3,3,2,210,0,0,0,0,0,0,0,2009,NA
"1651",60,9000,1,4,2,4,7,1971,2006,0,3,4,3,3,1,5,240,1,0,624,864,4,1,864,0,0,864,0,0,1,0,3,1,3,5,7,0,0,1986,1,2,576,3,3,2,200,0,0,0,0,0,0,0,2009,NA
"1652",21,1680,1,4,2,6,5,1973,1973,504,3,3,3,3,1,4,254,1,0,229,483,3,1,483,504,0,987,1,0,1,1,2,1,3,5,7,0,0,1973,1,1,264,3,3,2,0,0,0,0,0,0,0,0,2009,NA
"1653",21,1680,1,4,2,6,6,1972,1972,425,3,3,3,3,1,3,110,2,294,79,483,3,1,483,504,0,987,1,0,1,1,2,1,3,5,7,0,0,1972,1,1,288,3,3,2,0,0,0,0,0,0,0,0,2009,NA
"1654",24,2308,1,4,2,6,5,1976,1976,0,3,3,4,3,1,5,306,1,0,498,804,3,1,804,744,0,1548,0,0,2,1,3,1,3,7,7,1,3,1976,2,2,440,3,3,2,108,0,0,0,0,0,0,0,2009,NA
"1655",24,2280,1,4,2,7,5,1975,1975,0,3,3,4,3,1,5,435,2,622,0,1057,3,1,1055,0,0,1055,0,1,2,0,2,1,3,4,7,1,2,1975,2,2,440,3,3,2,0,27,0,0,0,0,0,0,2009,NA
"1656",24,2349,1,4,2,6,5,1977,1977,0,3,3,4,3,1,5,389,1,0,466,855,3,1,855,601,0,1456,0,0,2,1,3,1,3,6,7,1,3,1977,1,2,440,3,3,2,0,28,0,0,0,0,0,0,2009,NA
"1657",24,2364,1,4,2,6,5,1978,1978,0,3,3,4,3,1,5,320,1,0,484,804,3,1,804,744,0,1548,0,1,2,1,3,1,3,7,7,1,3,1978,1,2,440,3,3,2,108,0,0,0,0,0,0,0,2009,NA
"1658",24,2364,1,4,2,6,5,1978,1978,0,4,3,4,3,1,5,279,1,0,576,855,3,1,855,601,0,1456,0,0,2,1,3,1,3,6,7,1,3,1978,3,2,440,3,3,2,147,0,0,0,0,0,0,0,2009,NA
"1659",24,2104,1,4,2,7,6,1976,1976,0,3,3,3,3,1,5,536,1,0,300,836,3,1,836,0,0,836,0,1,1,0,2,1,3,5,7,0,0,1976,1,1,345,3,3,2,150,20,0,0,0,0,0,0,2009,NA
"1660",73,10710,1,4,2,5,7,1966,2004,165,4,3,3,3,1,4,644,1,0,220,864,5,1,1120,0,0,1120,0,1,1,0,3,1,3,5,7,1,3,1966,2,2,656,3,3,2,0,162,0,0,0,0,0,1200,2009,NA
"1661",110,14257,1,4,2,9,5,2007,2007,726,5,3,5,3,1,6,1360,1,0,416,1776,5,1,1794,978,0,2772,1,0,3,1,4,1,5,10,7,3,4,2007,3,3,754,3,3,2,135,64,0,0,0,0,0,0,2009,NA
"1662",95,12350,1,4,2,9,5,2009,2009,0,4,3,5,3,1,6,986,1,0,379,1365,5,1,1365,1325,0,2690,1,0,2,1,3,1,5,8,7,1,4,2009,2,3,864,3,3,2,0,197,0,0,0,0,0,0,2009,NA
"1663",95,12350,1,4,2,9,5,2008,2008,450,5,3,5,3,3,6,1232,1,0,788,2020,5,1,2020,0,0,2020,1,0,2,0,3,1,5,7,7,1,4,2008,2,3,896,3,3,2,192,98,0,0,0,0,0,0,2009,NA
"1664",105,13693,1,4,2,10,5,2007,2007,472,5,3,5,3,4,6,2288,1,0,342,2630,5,1,2674,0,0,2674,2,0,2,1,2,1,5,8,7,2,4,2007,3,3,762,3,3,2,360,50,0,0,0,0,0,0,2009,NA
"1665",95,11578,1,4,2,9,5,2008,2008,302,5,3,5,3,1,1,0,1,0,1736,1736,5,1,1736,0,0,1736,0,0,2,0,3,1,5,7,7,1,4,2008,2,3,834,3,3,2,319,90,0,0,0,0,0,0,2009,NA
"1666",129,16870,1,3,2,8,5,2004,2005,238,4,3,5,3,4,6,1531,1,0,251,1782,5,1,1782,0,0,1782,1,0,2,0,3,1,4,7,7,2,4,2004,3,3,932,3,3,2,99,82,0,0,0,0,0,0,2009,NA
"1667",59,23303,1,1,2,8,5,2007,2007,20,4,3,5,3,3,6,1230,1,0,278,1508,5,1,1508,1012,0,2520,1,0,2,1,5,1,5,10,7,1,4,2007,3,3,640,3,3,2,192,273,0,0,0,0,0,0,2009,NA
"1668",87,10367,1,3,2,9,5,2008,2008,284,5,3,5,3,2,6,1015,1,0,724,1739,5,1,1743,0,0,1743,1,0,2,0,3,1,5,8,7,1,4,2008,2,3,927,3,3,2,168,45,0,0,0,0,0,0,2009,NA
"1669",77,10872,1,3,2,9,5,2006,2006,122,4,3,5,4,3,6,1037,1,0,467,1504,5,1,1531,0,0,1531,1,0,2,0,2,1,5,6,7,1,4,2006,3,3,700,3,3,2,184,52,0,0,0,0,0,0,2009,NA
"1670",102,13514,1,3,2,9,5,2008,2008,285,5,3,5,3,1,6,1142,1,0,632,1774,5,1,1808,0,0,1808,1,0,2,0,3,1,5,7,7,1,4,2008,3,3,850,3,3,2,200,26,0,0,0,0,0,0,2009,NA
"1671",90,12878,1,3,2,7,5,2003,2004,418,4,3,4,3,1,5,1262,1,0,498,1760,5,1,1760,0,0,1760,1,0,2,0,3,1,4,8,7,1,4,2003,3,2,583,3,3,2,165,190,0,0,0,0,0,0,2009,NA
"1672",110,15274,1,3,2,9,5,2003,2003,724,4,3,5,3,1,6,1972,1,0,480,2452,5,1,2452,0,0,2452,2,0,2,0,3,1,5,10,7,1,4,2003,3,3,886,3,3,2,0,116,0,0,0,0,0,0,2009,NA
"1673",96,13262,1,3,2,8,5,2003,2004,186,4,3,4,3,1,1,0,1,0,1082,1082,5,1,1105,1295,0,2400,0,0,3,1,4,1,4,10,7,1,4,2003,3,3,730,3,3,2,114,40,0,0,0,0,0,0,2009,NA
"1674",70,9658,1,3,2,8,5,2006,2006,383,4,3,4,3,1,1,0,1,0,1598,1598,4,1,1606,0,0,1606,0,0,2,0,3,1,4,6,7,1,4,2006,2,3,871,3,3,2,230,60,0,0,0,0,0,0,2009,NA
"1675",47,6904,1,3,2,6,5,2005,2005,240,4,3,4,3,3,5,836,1,0,522,1358,5,1,1358,0,0,1358,0,0,2,0,2,1,4,6,7,1,4,2005,2,2,484,3,3,2,192,36,0,0,0,0,0,0,2009,NA
"1676",34,5122,1,3,2,6,5,2005,2005,135,4,3,4,3,3,6,881,1,0,425,1306,5,1,1306,0,0,1306,1,0,2,0,1,1,4,5,7,1,4,2005,2,2,624,3,3,2,170,63,0,0,0,0,0,0,2009,NA
"1677",80,10307,1,3,2,7,5,2007,2008,176,4,3,4,3,1,6,876,1,0,474,1350,5,1,1358,0,0,1358,1,0,2,0,2,1,4,6,7,1,4,2008,2,2,484,3,3,2,192,26,0,0,0,0,0,0,2009,NA
"1678",100,14836,1,3,1,10,5,2004,2005,730,5,3,5,3,4,6,2146,1,0,346,2492,5,1,2492,0,0,2492,1,0,2,1,2,1,5,8,7,1,5,2004,3,3,949,3,3,2,226,235,0,0,0,0,0,0,2009,NA
"1679",117,15262,1,3,2,8,5,2003,2004,470,4,3,5,3,4,6,1557,1,0,643,2200,5,1,2200,0,0,2200,1,0,2,1,3,1,5,8,7,1,4,2003,3,3,685,3,3,2,208,55,0,0,0,0,0,0,2009,NA
"1680",44,7390,1,3,2,9,5,2008,2009,308,5,3,5,3,1,6,800,1,0,1084,1884,5,1,1884,0,0,1884,1,0,2,0,2,1,5,6,7,1,4,2008,3,2,649,3,3,2,231,90,0,0,0,0,0,0,2009,NA
"1681",48,6472,1,4,2,9,5,2008,2008,500,5,3,5,3,1,1,0,1,0,1451,1451,5,1,1456,0,0,1456,0,0,2,0,2,1,5,6,7,1,4,2008,2,2,539,3,3,2,192,42,0,0,0,0,0,0,2009,NA
"1682",129,16770,1,4,2,8,5,2002,2003,270,4,3,5,3,4,6,1196,1,0,516,1712,5,1,1712,0,0,1712,1,0,2,0,3,1,4,8,7,1,4,2002,2,3,701,3,3,2,218,183,0,0,0,0,0,0,2009,NA
"1683",48,3480,1,4,2,7,5,2003,2003,163,4,3,4,3,1,1,0,1,0,1405,1405,5,1,1405,0,0,1405,0,0,2,0,2,1,4,6,7,1,3,2003,2,2,478,3,3,2,148,36,0,0,0,0,0,0,2009,NA
"1684",63,10928,1,4,2,7,5,2005,2005,0,4,3,4,4,1,1,0,1,0,728,728,5,1,728,728,0,1456,0,0,2,1,3,1,4,8,7,1,4,2005,3,2,390,3,3,2,100,0,0,0,0,0,0,0,2009,NA
"1685",57,8918,1,3,2,6,5,2005,2006,0,4,3,4,3,3,1,0,1,0,745,745,5,1,745,745,0,1490,0,0,2,1,3,1,4,7,7,1,4,2005,3,2,392,3,3,2,36,20,0,0,0,0,0,0,2009,NA
"1686",43,3182,1,4,2,7,5,2005,2006,16,4,3,4,3,3,6,16,1,0,1204,1220,5,1,1220,0,0,1220,0,0,2,0,2,1,4,5,7,1,4,2005,3,2,397,3,3,2,100,16,0,0,0,0,0,0,2009,NA
"1687",59,9434,1,3,2,7,5,2004,2005,0,4,3,4,3,2,1,0,1,0,384,384,5,1,744,630,0,1374,0,0,2,1,3,1,4,6,7,1,4,2004,3,2,400,3,3,2,100,0,0,0,0,0,0,0,2009,NA
"1688",62,7984,1,3,2,7,5,2004,2005,200,4,3,4,3,1,1,0,1,0,868,868,5,1,868,762,0,1630,0,0,2,1,3,1,4,7,7,1,4,2004,3,2,436,3,3,2,120,48,0,0,0,0,0,0,2009,NA
"1689",61,10125,1,3,2,7,5,2004,2004,0,4,3,4,3,2,1,0,1,0,846,846,5,1,846,748,0,1594,0,0,2,1,3,1,4,7,7,1,4,2004,3,2,434,3,3,2,300,48,0,0,0,0,0,0,2009,NA
"1690",64,8965,1,3,2,7,5,2003,2003,0,4,3,4,3,1,6,652,1,0,130,782,5,1,806,683,0,1489,1,0,2,1,3,1,4,8,7,1,4,2003,3,2,400,3,3,2,0,75,0,0,0,0,0,0,2009,NA
"1691",64,8174,1,3,2,7,5,2003,2003,0,4,3,4,3,1,6,494,1,0,204,698,5,1,698,644,0,1342,1,0,2,1,3,1,4,7,7,1,3,2003,3,2,393,3,3,2,100,56,0,0,0,0,0,0,2009,NA
"1692",64,12891,1,3,2,8,5,2002,2002,0,4,3,5,3,1,6,651,1,0,219,870,5,1,878,1126,0,2004,1,0,2,1,4,1,4,8,7,1,4,2002,3,3,644,3,3,2,0,48,0,0,0,0,0,0,2009,NA
"1693",61,9734,1,3,2,7,5,2004,2004,0,4,3,4,3,2,6,241,3,113,30,384,5,1,744,630,0,1374,0,0,2,1,3,1,4,7,7,0,0,2004,3,2,400,3,3,2,0,0,0,0,0,0,0,0,2009,NA
"1694",42,8433,1,3,2,6,5,2000,2000,0,3,3,4,3,1,6,683,1,0,111,794,5,1,819,695,0,1514,1,0,2,1,3,1,3,7,7,1,3,2000,3,2,394,3,3,2,0,72,0,0,0,0,0,0,2009,NA
"1695",62,7750,1,4,2,7,5,1999,2000,0,3,3,4,3,1,1,0,1,0,384,384,5,1,774,656,0,1430,0,0,2,1,3,1,3,7,7,1,3,1999,2,2,400,3,3,2,0,0,0,0,0,0,0,0,2009,NA
"1696",64,15896,1,2,2,7,5,1999,1999,210,4,3,4,3,1,5,913,1,0,264,1177,5,1,1223,1089,0,2312,1,0,2,1,4,1,4,8,7,1,3,1999,3,3,658,3,3,2,298,0,0,0,0,0,0,0,2009,NA
"1697",64,7848,1,3,2,7,6,1999,1999,0,3,3,3,3,1,1,0,1,0,384,384,5,1,774,656,0,1430,0,0,2,1,3,1,3,7,7,1,3,1999,3,2,410,3,3,2,0,0,0,0,0,0,0,0,2009,NA
"1698",106,12720,1,4,2,8,5,2000,2000,150,4,3,4,3,2,6,1173,1,0,282,1455,5,1,1466,1221,0,2687,1,0,2,1,4,1,4,10,7,2,3,2000,2,3,810,3,3,2,252,30,0,0,0,0,0,0,2009,NA
"1699",89,10750,1,3,2,8,5,1994,1995,634,4,3,4,3,3,4,236,6,1526,262,2024,5,1,2063,0,0,2063,1,0,2,0,3,1,4,7,7,2,4,1994,3,3,815,3,3,2,182,56,0,0,0,0,0,0,2009,NA
"1700",79,9085,1,4,2,7,5,1995,1996,286,4,3,4,3,1,6,816,1,0,254,1070,5,1,1094,967,0,2061,1,0,2,1,3,1,4,7,7,1,3,1995,3,2,647,3,3,2,296,102,209,0,0,0,0,0,2009,NA
